3909;Flakey and buttery;11.37;18.37;0;0;0;16 oz;4;4;30
3910;Crunch!;12.38;18.38;1;0;0;8 oz;1;2;26
3911;Crunch!;15.82;22.82;0;1;1;single;2;1;24
3912;From Rio;16.83;25.83;0;1;1;single;1;2;7
3913;From Rio;10.09;20.09;1;1;1;24 oz;3;1;25
3914;From Rio;20.78;29.78;1;1;1;8 oz;3;4;18
3915;Flakey and buttery;22.57;27.57;1;1;0;1 lb;4;5;22
3916;Just pure notes of spice;22.25;31.25;0;0;0;single;1;9;10
3917;Just pure notes of spice;19.06;28.06;1;1;0;16 oz;2;5;22
3918;Just pure notes of spice;7.16;17.16;1;1;0;1 lb;5;5;19
3919;From Rio;19.85;24.85;1;1;1;single;2;8;6
3920;Crunch!;22.48;27.48;0;1;1;24 oz;5;2;19
3921;Little bit of spice;17.71;21.71;0;0;0;1 lb;3;7;26
3922;Crunch!;8.34;15.34;0;1;1;1 lb;4;8;7
3923;Just pure notes of spice;23.24;27.24;0;0;0;16 oz;1;4;22
3924;Just pure notes of spice;8.17;13.17;1;0;0;24 oz;4;7;4
3925;Crunch!;16.92;18.92;1;0;0;16 oz;1;2;2
3926;Just pure notes of spice;14.98;19.98;0;0;1;1 lb;2;1;31
3927;Crunch!;27.62;30.62;0;0;0;single;3;4;4
3928;Flakey and buttery;5.87;9.87;1;0;1;16 oz;3;3;15
3929;From Rio;10.89;15.89;0;0;0;16 oz;5;7;20
3930;Little bit of spice;20.49;25.49;0;0;0;8 oz;1;7;30
3931;Just pure notes of spice;16.27;19.27;0;1;1;24 oz;5;4;1
3932;Flakey and buttery;8.09;13.09;1;1;1;1 lb;4;6;3
3933;Little bit of spice;14.6;23.6;0;0;1;8 oz;1;2;29
3934;Flakey and buttery;24.93;27.93;0;1;1;1 lb;3;6;31
3935;Little bit of spice;6.75;14.75;1;0;1;24 oz;4;3;2
3936;Crunch!;28.52;38.52;1;1;0;1 lb;3;4;27
3937;Just pure notes of spice;8.82;18.82;0;0;1;16 oz;1;2;19
3938;Flakey and buttery;17.97;21.97;0;1;1;24 oz;3;3;21
3939;From Rio;28.71;38.71;0;1;1;24 oz;4;6;19
3940;Flakey and buttery;7.45;14.45;1;0;0;8 oz;3;1;2
3941;Crunch!;15.32;22.32;1;0;1;24 oz;3;6;10
3942;Little bit of spice;12.41;20.41;1;1;0;24 oz;4;4;14
3943;Just pure notes of spice;17.93;25.93;0;0;0;1 lb;3;2;17
3944;Flakey and buttery;22.22;29.22;1;1;0;1 lb;4;7;8
3945;From Rio;29.29;35.29;0;0;0;1 lb;5;4;24
3946;Flakey and buttery;16.29;25.29;1;0;0;24 oz;2;3;28
3947;Just pure notes of spice;12.04;18.04;0;1;0;1 lb;3;7;17
3948;Little bit of spice;23.03;32.03;0;0;0;1 lb;2;9;10
3949;Crunch!;21.46;23.46;1;0;0;8 oz;2;3;4
3950;From Rio;29.2;33.2;1;0;0;24 oz;4;2;8
3951;From Rio;20.37;27.37;0;1;0;24 oz;2;1;26
3952;Just pure notes of spice;28.38;30.38;0;1;1;1 lb;3;4;6
3953;Just pure notes of spice;19.92;27.92;0;0;0;single;3;4;21
3954;From Rio;13.86;16.86;1;1;0;single;2;2;2
3955;Little bit of spice;9.86;16.86;1;0;0;24 oz;4;2;18
3956;Flakey and buttery;16.37;19.37;1;0;0;single;4;9;19
3957;From Rio;27.82;34.82;0;0;0;16 oz;1;6;30
3958;Just pure notes of spice;10.82;16.82;1;1;0;8 oz;4;6;27
3959;Just pure notes of spice;21.48;25.48;0;0;1;24 oz;5;2;29
3960;Flakey and buttery;10.76;14.76;0;0;0;16 oz;3;3;25
3961;Flakey and buttery;27.91;36.91;0;0;0;8 oz;1;5;19
3962;Flakey and buttery;14.49;21.49;1;0;1;24 oz;3;1;14
3963;Crunch!;7.66;13.66;1;0;1;24 oz;4;4;14
3964;From Rio;5.01;13.01;1;0;0;16 oz;1;7;8
3965;Crunch!;10.06;12.06;0;0;0;1 lb;5;3;22
3966;From Rio;24.32;26.32;0;0;0;1 lb;3;1;18
3967;From Rio;26.68;29.68;1;1;1;1 lb;2;6;21
3968;Little bit of spice;27.58;33.58;0;0;0;single;2;8;29
3969;Flakey and buttery;24.06;30.06;0;0;1;8 oz;4;6;15
3970;Crunch!;18.62;23.62;0;1;0;8 oz;2;6;18
3971;Crunch!;20.01;27.01;0;1;1;16 oz;1;8;16
3972;Flakey and buttery;18.39;27.39;1;1;0;8 oz;5;1;18
3973;Crunch!;17.43;25.43;1;1;1;single;5;6;17
3974;Just pure notes of spice;6.8;11.8;1;1;0;8 oz;2;2;29
3975;From Rio;19.32;21.32;0;0;1;16 oz;3;3;18
3976;Crunch!;9.33;13.33;0;0;1;16 oz;4;2;9
3977;From Rio;14.52;20.52;0;1;0;8 oz;4;5;14
3978;Little bit of spice;16.54;24.54;1;1;1;8 oz;1;2;12
3979;Flakey and buttery;5.38;8.38;0;1;0;single;1;7;4
3980;Little bit of spice;19.48;28.48;0;0;1;1 lb;3;2;30
3981;Crunch!;25.48;31.48;0;0;0;24 oz;1;2;28
3982;Flakey and buttery;6.16;11.16;1;1;1;16 oz;2;9;13
3983;Crunch!;25.73;28.73;1;1;0;16 oz;4;8;24
3984;Just pure notes of spice;5.54;12.54;1;0;0;8 oz;2;9;30
3985;Crunch!;9.04;16.04;0;1;0;single;2;6;4
3986;Just pure notes of spice;13.51;19.51;1;1;0;single;5;9;1
3987;Little bit of spice;22.21;25.21;1;1;1;16 oz;5;4;9
3988;From Rio;19.48;29.48;1;0;0;8 oz;5;4;13
3989;Crunch!;12.04;22.04;1;0;0;single;2;4;8
3990;Crunch!;19.97;24.97;1;1;1;16 oz;1;2;29
3991;Just pure notes of spice;26.34;35.34;1;1;0;8 oz;5;3;18
3992;From Rio;13.87;22.87;1;0;0;16 oz;4;4;10
3993;Flakey and buttery;6.51;10.51;1;0;1;1 lb;2;8;10
3994;Just pure notes of spice;12.41;15.41;0;0;0;single;4;3;20
3995;Crunch!;17.4;21.4;0;0;0;single;4;7;27
3996;Little bit of spice;6.04;13.04;1;0;1;8 oz;1;9;11
3997;Crunch!;29.24;39.24;1;0;1;single;1;8;20
3998;From Rio;21.15;29.15;0;1;0;single;4;1;2
3999;Flakey and buttery;15.32;19.32;1;1;0;1 lb;2;2;29
4000;Little bit of spice;8.25;15.25;0;0;1;single;1;4;6
4001;From Rio;13.36;21.36;0;0;0;16 oz;3;8;25
4002;From Rio;26.83;32.83;0;1;1;8 oz;4;1;13
4003;Just pure notes of spice;19.19;25.19;1;1;0;16 oz;5;9;5
4004;Flakey and buttery;5.84;14.84;1;1;1;24 oz;1;1;21
4005;From Rio;5.44;11.44;1;0;1;24 oz;4;6;17
4006;Little bit of spice;18.58;21.58;1;1;1;8 oz;2;7;13
4007;Crunch!;6.59;12.59;1;1;1;8 oz;5;3;2
4008;Just pure notes of spice;12.04;15.04;0;0;0;16 oz;5;2;12
4009;From Rio;14.82;16.82;0;0;0;1 lb;3;8;31
4010;Crunch!;29.7;38.7;0;1;1;1 lb;4;7;29
4011;Crunch!;17.89;19.89;1;0;1;1 lb;1;3;2
4012;Just pure notes of spice;29.17;36.17;1;0;1;16 oz;5;7;16
4013;Crunch!;28.84;38.84;1;0;0;24 oz;1;3;26
4014;Just pure notes of spice;17.48;19.48;1;1;0;1 lb;1;5;25
4015;Flakey and buttery;8.99;10.99;0;1;1;24 oz;1;9;4
4016;Flakey and buttery;23.92;25.92;0;1;0;16 oz;3;5;10
4017;Flakey and buttery;7.37;12.37;0;0;0;16 oz;5;2;21
4018;From Rio;8.87;13.87;0;1;1;16 oz;2;3;3
4019;Flakey and buttery;18.53;20.53;1;0;0;24 oz;3;5;12
4020;From Rio;26.65;28.65;0;1;0;16 oz;2;3;10
4021;Crunch!;17.2;22.2;0;1;0;single;5;8;28
4022;Flakey and buttery;23.39;33.39;0;1;1;single;3;6;8
4023;Just pure notes of spice;5.58;11.58;0;1;1;1 lb;2;4;22
4024;Crunch!;26.86;28.86;1;1;1;24 oz;3;4;26
4025;Crunch!;29.07;32.07;0;0;1;24 oz;5;9;30
4026;Little bit of spice;16.06;18.06;0;0;1;8 oz;1;1;12
4027;From Rio;11.01;20.01;1;0;0;24 oz;2;9;14
4028;Just pure notes of spice;27.27;29.27;1;0;1;24 oz;3;1;20
4029;Crunch!;7.98;14.98;1;0;0;16 oz;3;2;19
4030;From Rio;26.45;35.45;0;0;0;single;2;3;4
4031;Flakey and buttery;8.3;16.3;1;0;0;8 oz;4;5;15
4032;Just pure notes of spice;29.67;34.67;1;0;1;single;3;5;10
4033;From Rio;24.71;28.71;1;0;0;8 oz;2;9;8
4034;Just pure notes of spice;19.53;25.53;1;1;1;8 oz;4;8;1
4035;Flakey and buttery;19.41;23.41;1;0;0;16 oz;3;5;26
4036;Crunch!;15.49;17.49;0;0;0;8 oz;1;7;24
4037;Flakey and buttery;22.93;27.93;1;0;0;8 oz;4;5;26
4038;Flakey and buttery;15.13;24.13;0;0;1;1 lb;1;4;23
4039;Little bit of spice;7.77;12.77;1;0;1;8 oz;5;9;19
4040;Little bit of spice;21.14;31.14;0;0;1;16 oz;1;8;21
4041;Just pure notes of spice;29.88;38.88;0;1;0;1 lb;2;2;4
4042;Little bit of spice;11.83;13.83;1;1;0;16 oz;5;2;21
4043;Little bit of spice;10.11;16.11;0;0;1;24 oz;4;4;18
4044;Little bit of spice;13.72;19.72;0;0;1;16 oz;5;1;18
4045;From Rio;11.12;15.12;0;0;1;1 lb;3;2;7
4046;Crunch!;5.28;13.28;0;1;0;16 oz;5;5;12
4047;Crunch!;18.87;21.87;0;1;0;1 lb;4;7;28
4048;Crunch!;13.77;19.77;0;1;0;1 lb;2;7;1
4049;Just pure notes of spice;13.85;20.85;0;1;0;1 lb;2;8;31
4050;Little bit of spice;12.51;22.51;1;1;1;24 oz;3;3;8
4051;Just pure notes of spice;16.0;20.0;1;0;0;16 oz;4;3;9
4052;Flakey and buttery;10.19;20.19;0;0;1;1 lb;1;6;25
4053;Little bit of spice;27.03;31.03;1;0;0;24 oz;5;5;2
4054;Little bit of spice;20.51;26.51;1;0;0;1 lb;3;5;29
4055;From Rio;18.69;20.69;1;0;1;single;4;5;31
4056;Flakey and buttery;8.82;12.82;1;1;0;24 oz;5;3;6
4057;Crunch!;28.47;37.47;1;1;0;24 oz;1;5;22
4058;Little bit of spice;22.14;28.14;1;0;0;8 oz;1;8;25
4059;Crunch!;24.0;34.0;0;0;0;8 oz;5;8;27
4060;Flakey and buttery;14.13;21.13;1;1;0;1 lb;4;3;10
4061;Just pure notes of spice;16.22;25.22;0;0;0;1 lb;2;3;12
4062;Just pure notes of spice;5.97;14.97;0;1;1;8 oz;2;6;20
4063;From Rio;5.11;9.11;0;0;1;24 oz;3;1;15
4064;Crunch!;18.99;20.99;0;0;1;16 oz;3;7;9
4065;Flakey and buttery;5.36;9.36;0;0;0;1 lb;3;6;27
4066;Just pure notes of spice;18.64;26.64;1;0;0;single;1;6;28
4067;Crunch!;19.25;29.25;0;0;1;1 lb;3;1;21
4068;Little bit of spice;14.1;23.1;1;0;0;16 oz;3;6;27
4069;Flakey and buttery;22.08;24.08;0;0;1;16 oz;4;6;31
4070;Crunch!;13.91;19.91;1;1;0;single;2;9;20
4071;Little bit of spice;23.02;27.02;1;0;1;8 oz;5;2;17
4072;Flakey and buttery;12.05;18.05;1;1;1;1 lb;1;7;13
4073;Crunch!;24.69;29.69;1;1;1;1 lb;1;6;10
4074;Just pure notes of spice;26.61;33.61;1;0;1;single;4;7;7
4075;Little bit of spice;16.5;23.5;0;1;0;1 lb;4;8;3
4076;Flakey and buttery;19.01;27.01;0;0;1;single;5;1;18
4077;Little bit of spice;28.83;35.83;0;0;0;16 oz;1;5;31
4078;From Rio;16.85;21.85;1;0;1;1 lb;4;9;31
4079;Flakey and buttery;23.94;32.94;0;0;0;16 oz;5;6;18
4080;From Rio;18.12;26.12;1;1;1;single;4;9;31
4081;Just pure notes of spice;14.79;19.79;1;1;1;1 lb;5;6;27
4082;Flakey and buttery;13.17;16.17;1;1;1;1 lb;2;1;23
4083;Flakey and buttery;13.59;20.59;0;1;1;1 lb;4;1;19
4084;From Rio;16.96;21.96;1;0;1;8 oz;4;1;25
4085;Little bit of spice;16.91;21.91;1;0;1;8 oz;3;2;14
4086;Just pure notes of spice;19.95;21.95;0;0;0;1 lb;1;6;3
4087;Just pure notes of spice;5.25;14.25;0;0;1;16 oz;1;9;11
4088;Little bit of spice;12.01;14.01;1;1;0;8 oz;1;6;16
4089;Little bit of spice;8.46;17.46;1;0;1;24 oz;3;8;28
4090;Little bit of spice;20.99;30.99;0;0;1;24 oz;5;5;21
4091;Little bit of spice;20.47;28.47;0;1;0;16 oz;3;8;11
4092;Crunch!;15.88;24.88;0;1;1;8 oz;2;8;7
4093;Little bit of spice;16.19;24.19;0;0;0;8 oz;2;8;10
4094;Flakey and buttery;22.68;26.68;1;1;0;1 lb;1;7;3
4095;Flakey and buttery;16.58;19.58;1;0;0;1 lb;2;8;11
4096;Flakey and buttery;14.84;20.84;1;0;0;single;4;7;11
4097;From Rio;15.9;25.9;0;0;1;1 lb;4;1;2
4098;Just pure notes of spice;26.38;33.38;0;1;1;1 lb;3;6;17
4099;Little bit of spice;18.14;25.14;1;0;1;24 oz;3;5;14
4100;Crunch!;17.78;23.78;1;0;1;16 oz;5;2;26
4101;Crunch!;5.15;7.15;0;0;0;16 oz;1;5;3
4102;Little bit of spice;26.51;31.51;1;0;1;1 lb;1;7;31
4103;From Rio;27.16;31.16;1;0;0;1 lb;2;8;1
4104;Little bit of spice;10.18;12.18;0;0;1;single;4;4;7
4105;Flakey and buttery;25.22;31.22;0;0;1;16 oz;4;3;3
4106;Crunch!;13.84;16.84;1;0;1;8 oz;2;5;21
4107;Flakey and buttery;21.08;25.08;0;1;0;1 lb;1;6;25
4108;Just pure notes of spice;7.98;17.98;1;0;1;8 oz;5;4;13
4109;From Rio;14.57;21.57;1;0;0;24 oz;2;1;31
4110;Just pure notes of spice;29.81;33.81;0;0;0;8 oz;2;1;28
4111;From Rio;14.92;16.92;1;0;1;1 lb;3;6;7
4112;From Rio;24.19;33.19;1;1;1;24 oz;3;3;2
4113;Just pure notes of spice;26.61;35.61;1;1;1;single;4;7;13
4114;Just pure notes of spice;5.39;15.39;1;1;1;24 oz;2;8;18
4115;From Rio;25.24;32.24;1;1;0;16 oz;5;8;13
4116;Flakey and buttery;20.99;27.99;1;1;0;single;1;8;20
4117;Just pure notes of spice;21.75;27.75;1;1;1;1 lb;2;8;26
4118;Flakey and buttery;21.69;28.69;1;1;1;8 oz;5;7;18
4119;Crunch!;17.69;22.69;0;1;1;16 oz;4;1;3
4120;Flakey and buttery;9.35;19.35;1;1;1;single;4;5;22
4121;Just pure notes of spice;29.21;36.21;0;0;0;24 oz;2;8;26
4122;From Rio;12.71;15.71;0;0;0;16 oz;3;6;1
4123;Flakey and buttery;11.08;17.08;0;0;0;single;3;9;15
4124;From Rio;23.71;27.71;0;1;1;single;4;8;12
4125;Crunch!;14.24;19.24;1;0;1;1 lb;4;6;14
4126;From Rio;17.07;25.07;1;1;1;24 oz;3;6;17
4127;Crunch!;28.38;33.38;0;0;0;1 lb;3;9;26
4128;Crunch!;24.36;31.36;1;1;0;16 oz;4;3;27
4129;From Rio;28.99;36.99;0;0;1;1 lb;4;1;17
4130;From Rio;10.63;18.63;0;0;1;16 oz;1;1;15
4131;Just pure notes of spice;19.84;22.84;0;0;1;16 oz;4;3;19
4132;Crunch!;26.54;36.54;0;1;0;single;3;7;18
4133;Just pure notes of spice;17.96;22.96;0;0;0;1 lb;5;1;12
4134;Crunch!;9.76;17.76;0;1;0;24 oz;4;8;8
4135;Little bit of spice;17.46;23.46;0;1;1;1 lb;3;3;4
4136;Just pure notes of spice;25.25;31.25;0;1;0;1 lb;4;9;10
4137;Crunch!;20.92;23.92;0;1;1;24 oz;1;6;20
4138;Just pure notes of spice;18.41;28.41;0;1;1;1 lb;1;6;8
4139;Flakey and buttery;13.29;23.29;0;0;0;8 oz;1;8;14
4140;Little bit of spice;11.68;17.68;1;1;0;8 oz;5;3;24
4141;Crunch!;9.32;17.32;0;0;0;24 oz;2;5;6
4142;Crunch!;23.43;33.43;1;1;0;16 oz;4;3;9
4143;Flakey and buttery;7.14;10.14;0;1;1;16 oz;3;1;17
4144;Little bit of spice;7.11;16.11;0;1;0;16 oz;1;2;3
4145;From Rio;5.77;8.77;1;0;0;single;5;2;3
4146;Crunch!;24.14;33.14;0;1;1;8 oz;2;9;6
4147;Crunch!;21.04;31.04;0;0;0;single;3;6;14
4148;From Rio;16.63;21.63;1;0;1;1 lb;1;3;7
4149;Flakey and buttery;12.7;14.7;0;0;1;1 lb;2;7;2
4150;Crunch!;17.02;24.02;1;0;0;24 oz;1;5;31
4151;From Rio;8.11;15.11;0;1;0;16 oz;2;9;14
4152;Little bit of spice;7.27;14.27;1;0;1;1 lb;4;9;12
4153;Little bit of spice;16.22;18.22;0;1;0;1 lb;2;4;23
4154;From Rio;27.91;29.91;1;0;1;1 lb;2;4;16
4155;From Rio;7.77;16.77;0;1;0;single;2;6;10
4156;From Rio;17.94;20.94;1;0;0;8 oz;2;1;10
4157;Just pure notes of spice;15.25;25.25;0;0;1;16 oz;3;3;29
4158;Just pure notes of spice;29.42;37.42;0;0;0;8 oz;4;4;12
4159;Flakey and buttery;27.74;32.74;0;1;0;single;4;9;21
4160;Flakey and buttery;5.42;11.42;0;0;1;24 oz;5;1;29
4161;Just pure notes of spice;5.97;15.97;1;0;1;single;2;8;6
4162;From Rio;22.43;28.43;1;1;1;8 oz;5;5;22
4163;Crunch!;12.49;17.49;0;0;1;single;2;2;9
4164;Crunch!;21.74;29.74;0;1;1;1 lb;5;4;12
4165;Flakey and buttery;26.01;33.01;1;0;0;16 oz;1;5;14
4166;Flakey and buttery;23.66;28.66;1;1;1;1 lb;3;2;15
4167;Just pure notes of spice;11.55;16.55;1;1;1;16 oz;3;4;6
4168;Just pure notes of spice;25.27;33.27;0;0;0;1 lb;4;5;8
4169;Just pure notes of spice;9.68;19.68;1;1;0;16 oz;4;7;7
4170;From Rio;8.42;11.42;1;1;0;1 lb;1;7;12
4171;Little bit of spice;20.12;30.12;1;1;1;8 oz;3;6;26
4172;Crunch!;9.44;19.44;0;1;1;1 lb;2;8;4
4173;From Rio;14.55;19.55;0;0;0;24 oz;3;4;26
4174;Little bit of spice;13.07;18.07;1;1;1;8 oz;2;6;28
4175;From Rio;12.26;17.26;0;1;0;24 oz;2;5;20
4176;Just pure notes of spice;26.15;34.15;0;0;0;1 lb;2;1;11
4177;From Rio;8.68;14.68;1;1;0;24 oz;1;5;2
4178;From Rio;23.0;32.0;1;0;1;24 oz;4;5;22
4179;Just pure notes of spice;18.03;23.03;0;0;1;1 lb;3;4;15
4180;Crunch!;28.56;32.56;0;1;1;24 oz;1;6;26
4181;Just pure notes of spice;22.11;32.11;0;0;1;16 oz;2;9;21
4182;Flakey and buttery;20.74;29.74;0;1;1;single;2;4;27
4183;Just pure notes of spice;26.76;36.76;1;0;0;1 lb;5;9;11
4184;Flakey and buttery;14.78;23.78;1;0;0;8 oz;4;1;8
4185;Flakey and buttery;18.13;26.13;1;0;0;1 lb;1;4;26
4186;Flakey and buttery;20.38;22.38;0;0;0;1 lb;3;5;29
4187;Just pure notes of spice;13.11;21.11;1;0;1;single;5;8;28
4188;Crunch!;16.3;19.3;0;1;1;24 oz;1;2;29
4189;Flakey and buttery;11.29;17.29;0;0;1;single;4;2;27
4190;Flakey and buttery;21.99;28.99;1;1;1;16 oz;3;1;5
4191;From Rio;24.46;29.46;1;0;1;8 oz;2;6;2
4192;Just pure notes of spice;12.38;15.38;1;1;1;single;3;1;7
4193;Crunch!;6.17;10.17;1;1;1;single;3;5;7
4194;Little bit of spice;14.97;20.97;1;0;0;16 oz;3;4;10
4195;Just pure notes of spice;9.34;17.34;1;1;1;8 oz;4;6;21
4196;From Rio;23.63;31.63;0;1;0;1 lb;2;4;25
4197;From Rio;17.67;23.67;1;0;0;1 lb;2;7;12
4198;From Rio;25.77;35.77;0;0;0;8 oz;1;9;15
4199;Crunch!;15.96;20.96;0;0;0;16 oz;1;7;13
4200;Little bit of spice;16.79;21.79;0;0;0;1 lb;3;6;21
4201;Little bit of spice;13.6;20.6;0;0;0;1 lb;5;5;18
4202;From Rio;20.59;23.59;1;1;0;8 oz;5;6;3
4203;From Rio;29.14;35.14;1;1;1;1 lb;3;3;12
4204;From Rio;8.7;11.7;0;0;1;single;2;5;16
4205;From Rio;21.95;30.95;1;0;1;16 oz;5;4;29
4206;Little bit of spice;13.33;16.33;1;1;1;single;1;2;9
4207;Flakey and buttery;29.99;31.99;1;0;1;24 oz;4;3;2
4208;Just pure notes of spice;27.68;37.68;0;0;1;24 oz;3;2;6
4209;From Rio;13.31;17.31;0;1;0;8 oz;5;3;22
4210;Little bit of spice;29.54;36.54;1;0;0;24 oz;4;6;31
4211;Just pure notes of spice;12.03;19.03;1;0;1;24 oz;2;5;15
4212;Little bit of spice;24.0;32.0;0;0;0;16 oz;1;6;9
4213;Flakey and buttery;26.39;32.39;1;1;0;16 oz;3;6;24
4214;Flakey and buttery;19.53;28.53;0;1;1;16 oz;2;3;23
4215;Little bit of spice;17.71;20.71;1;1;1;8 oz;2;9;6
4216;From Rio;28.1;33.1;1;0;0;24 oz;4;4;14
4217;Crunch!;26.98;35.98;1;1;0;16 oz;1;7;3
4218;Little bit of spice;11.86;15.86;0;1;0;single;2;2;10
4219;Little bit of spice;5.05;9.05;0;0;1;single;2;6;12
4220;Crunch!;15.26;25.26;0;1;1;16 oz;3;1;17
4221;Little bit of spice;5.07;13.07;0;0;0;1 lb;1;2;20
4222;Little bit of spice;22.09;30.09;0;0;1;single;2;6;2
4223;Little bit of spice;10.86;19.86;0;1;1;24 oz;4;4;9
4224;Little bit of spice;20.83;22.83;0;0;0;1 lb;1;6;21
4225;Just pure notes of spice;17.81;27.81;1;1;1;16 oz;2;1;16
4226;Crunch!;15.16;19.16;0;0;0;1 lb;5;1;1
4227;Crunch!;5.06;9.06;0;1;0;24 oz;3;5;28
4228;Flakey and buttery;26.36;33.36;0;0;1;16 oz;3;9;6
4229;Crunch!;30.0;39.0;1;0;1;24 oz;2;7;25
4230;Little bit of spice;16.08;19.08;0;0;1;1 lb;1;5;10
4231;Little bit of spice;26.61;30.61;1;1;1;1 lb;2;2;25
4232;Little bit of spice;15.94;21.94;1;1;1;16 oz;5;3;26
4233;Little bit of spice;12.98;19.98;0;1;1;24 oz;2;1;9
4234;Just pure notes of spice;10.99;12.99;0;1;1;single;3;3;13
4235;Just pure notes of spice;25.5;29.5;0;1;1;single;1;4;22
4236;Just pure notes of spice;8.86;17.86;1;0;1;1 lb;2;3;30
4237;Little bit of spice;7.77;14.77;0;1;1;single;3;1;2
4238;From Rio;26.21;31.21;0;0;0;1 lb;3;3;11
4239;Just pure notes of spice;7.7;13.7;1;0;0;8 oz;4;9;4
4240;Little bit of spice;17.7;27.7;1;1;1;16 oz;5;1;6
4241;Crunch!;11.49;20.49;1;1;1;8 oz;5;3;21
4242;Flakey and buttery;5.31;14.31;0;1;0;1 lb;5;1;6
4243;From Rio;10.93;20.93;0;1;0;1 lb;3;6;30
4244;Little bit of spice;24.82;31.82;0;1;1;8 oz;3;4;15
4245;Crunch!;18.17;24.17;0;1;0;8 oz;1;5;29
4246;Flakey and buttery;15.46;17.46;1;0;1;24 oz;1;9;20
4247;Little bit of spice;7.72;15.72;0;0;1;16 oz;2;7;29
4248;Little bit of spice;15.55;24.55;1;0;1;8 oz;2;3;20
4249;Flakey and buttery;22.31;27.31;0;0;1;16 oz;3;5;26
4250;Just pure notes of spice;16.64;24.64;0;0;1;single;5;9;4
4251;Crunch!;9.84;16.84;1;0;1;single;2;8;12
4252;Little bit of spice;8.61;13.61;1;0;1;8 oz;5;2;27
4253;From Rio;20.63;24.63;1;1;0;1 lb;3;3;21
4254;Flakey and buttery;26.96;29.96;0;0;0;24 oz;4;1;3
4255;Little bit of spice;25.28;33.28;1;0;0;16 oz;5;7;8
4256;Flakey and buttery;9.99;14.99;1;1;1;1 lb;3;5;2
4257;Little bit of spice;22.76;24.76;0;0;1;single;3;3;5
4258;From Rio;23.62;25.62;1;0;0;24 oz;4;6;4
4259;Crunch!;29.11;38.11;0;0;1;8 oz;2;3;2
4260;Flakey and buttery;18.5;22.5;0;1;1;8 oz;2;1;13
4261;Just pure notes of spice;15.79;24.79;0;0;0;24 oz;5;3;4
4262;Little bit of spice;17.79;23.79;1;1;1;8 oz;2;4;26
4263;Crunch!;22.63;32.63;1;1;1;8 oz;2;6;13
4264;Crunch!;29.97;39.97;0;0;0;8 oz;3;3;22
4265;From Rio;5.77;8.77;1;1;0;8 oz;2;2;26
4266;Little bit of spice;18.64;20.64;1;0;0;24 oz;4;2;31
4267;Flakey and buttery;18.93;23.93;0;1;0;single;1;6;27
4268;Little bit of spice;5.99;8.99;1;0;1;24 oz;4;3;9
4269;Little bit of spice;13.5;19.5;0;0;0;1 lb;2;1;4
4270;From Rio;29.76;34.76;0;1;0;8 oz;3;9;9
4271;Crunch!;20.84;24.84;1;0;0;24 oz;4;7;11
4272;Flakey and buttery;24.76;31.76;1;0;1;24 oz;2;1;15
4273;Flakey and buttery;15.44;18.44;1;1;0;16 oz;1;2;28
4274;Just pure notes of spice;18.0;27.0;0;0;1;1 lb;4;3;31
4275;Crunch!;18.84;25.84;1;1;1;1 lb;3;9;19
4276;Flakey and buttery;7.34;17.34;1;1;0;24 oz;3;2;15
4277;Crunch!;26.83;29.83;1;1;1;24 oz;1;1;6
4278;Little bit of spice;18.59;27.59;1;0;0;8 oz;3;5;28
4279;From Rio;19.38;28.38;0;1;1;8 oz;2;2;22
4280;Flakey and buttery;20.5;30.5;0;0;0;16 oz;2;2;1
4281;Flakey and buttery;20.82;23.82;1;1;0;24 oz;3;6;4
4282;Flakey and buttery;14.81;24.81;1;0;1;16 oz;3;2;17
4283;Crunch!;25.16;28.16;1;0;1;1 lb;2;4;13
4284;Just pure notes of spice;7.31;9.31;0;1;1;1 lb;4;5;31
4285;Crunch!;8.39;15.39;0;1;0;8 oz;5;4;14
4286;Little bit of spice;19.25;26.25;1;1;0;1 lb;3;6;18
4287;From Rio;21.25;28.25;0;0;1;8 oz;4;8;12
4288;Flakey and buttery;25.94;32.94;0;0;0;24 oz;1;1;14
4289;Flakey and buttery;11.35;13.35;0;1;1;1 lb;1;6;28
4290;Flakey and buttery;29.81;34.81;1;0;1;24 oz;1;1;27
4291;Little bit of spice;5.75;12.75;0;0;0;16 oz;2;2;13
4292;Just pure notes of spice;27.65;32.65;1;1;1;16 oz;5;1;27
4293;Crunch!;28.0;35.0;0;0;1;24 oz;3;8;10
4294;Just pure notes of spice;19.34;26.34;0;1;0;16 oz;4;5;24
4295;Flakey and buttery;20.56;24.56;1;1;1;1 lb;4;6;21
4296;Crunch!;6.93;16.93;0;1;0;24 oz;3;8;14
4297;From Rio;25.69;29.69;1;0;1;1 lb;3;4;22
4298;Flakey and buttery;22.05;25.05;1;1;1;16 oz;5;1;15
4299;Little bit of spice;13.53;20.53;0;1;0;1 lb;3;2;9
4300;From Rio;7.73;13.73;0;0;0;8 oz;1;8;18
4301;From Rio;19.39;25.39;0;1;1;single;3;1;4
4302;From Rio;12.38;20.38;0;1;0;24 oz;3;5;28
4303;Little bit of spice;5.33;12.33;0;1;1;single;1;3;25
4304;Crunch!;6.3;15.3;1;0;1;24 oz;3;7;28
4305;Little bit of spice;28.33;32.33;0;1;0;8 oz;2;4;30
4306;Crunch!;26.04;29.04;1;1;0;24 oz;5;8;26
